AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|1|N|PICHINCHA|RUMIÑAHUI|776721,5800|121317,6200|0,0000|2707,9900|0,0000|438027,4700|207044,2900|334,1300|26926,6100|673951,4500|900747,1900
2025|1|J|MANABI|CHONE|41687,6000|21600,5000|0,0000|0,0000|0,0000|46640,1800|27125,1500|611,7800|3514,7800|78147,0300|63288,1000
2025|1|L|SANTA ELENA|LA LIBERTAD|236996,5600|122745,4600|0,0000|5629,2000|0,0000|208665,4200|69748,8100|550,0000|7672,9900|290361,5800|365371,2200
2025|1|H|TUNGURAHUA|TISALEO|23559,6600|398177,2100|0,0000|52703,4400|0,0000|69076,1200|208918,9400|91,0000|8788,5600|345108,9600|474440,3100
2025|1|L|ZAMORA CHINCHIPE|CHINCHIPE|3676,0200|1180,0000|0,0000|0,0000|0,0000|1140,2900|2,0000|0,0000|0,0000|1142,2900|4856,0200
2025|1|C|LOJA|CATAMAYO|205958,2700|1425659,4400|0,0000|10404,7200|0,0000|399644,1900|292885,8600|6230,5700|18088,0600|727714,6700|1642022,4300
2025|1|C|TUNGURAHUA|SAN PEDRO DE PELILEO|3081978,6600|6495719,2200|0,0000|7520,3600|0,0000|4734195,5300|3077022,3300|1934569,3500|62635,1600|9858873,2900|9585218,2400
2025|1|H|GUAYAS|DAULE|1166885,3200|1812831,9300|0,0100|29611,5600|11565,5100|1234531,2800|1078195,6600|15911,2500|34939,7500|2373579,3000|3020894,3300
2025|1|C|GUAYAS|NARANJAL|89709,2300|1149467,3200|0,0000|0,0100|3548,5400|100314,0000|777330,4600|30722,4300|1863,0000|912840,4800|1242725,1000
2025|1|G|EL ORO|EL GUABO|3794235,7700|6095451,1300|0,0000|412603,8500|3519135,7300|4284488,8600|7712514,8400|256670,2700|97853,3200|12769899,7500|13821426,4800
2025|1|H|ESMERALDAS|QUININDE|81503,9900|770117,8300|0,0000|1193,0000|0,0000|163408,3300|547895,1700|38,6300|5146,2700|717291,9400|852814,8200
2025|1|Q|LOS RIOS|MONTALVO|520,5200|4555,0000|0,0000|0,0000|0,0000|2621,0200|2273,8800|0,0000|0,0000|4894,9000|5075,5200
2025|1|Q|ESMERALDAS|ESMERALDAS|96100,7500|310169,3600|0,0000|0,0000|1,0000|310151,0800|214182,6400|0,0000|1440,0000|525830,4100|406271,1100
2025|1|S|MANABI|MONTECRISTI|143798,8200|143725,2300|0,0000|0,0000|0,0000|153477,7600|100399,3100|0,0000|110,0000|254433,2400|287524,0500
2025|1|J|ZAMORA CHINCHIPE|YACUAMBI|290,2000|115,0000|0,0000|0,0000|0,0000|1896,6500|11,2900|0,0000|3602,9300|5510,8700|405,2000
2025|1|G|TUNGURAHUA|MOCHA|360042,1300|691841,1300|0,0000|1924,3600|0,0000|420677,4400|581157,2000|65,0000|2140,6500|1008570,2500|1053807,6200
2025|1|P|CHIMBORAZO|RIOBAMBA|296393,2400|2300690,3500|0,0000|0,0100|0,0000|563307,7900|176561,8200|24401,8200|38492,5700|811358,5800|2597083,6000
2025|1|N|PICHINCHA|CAYAMBE|368225,0700|86420,3600|0,0000|1213,5000|0,0000|170040,6200|31439,4100|0,0000|4536,2600|206602,1700|455858,9300
2025|1|A|GUAYAS|CORONEL MARCELINO MARIDUEÑA|65880,4300|1058551,4500|0,0000|0,0000|0,0000|171758,7500|459921,1000|0,0000|42402,1200|675179,5200|1124431,8800
2025|1|A|NAPO|CARLOS JULIO AROSEMENA TOLA|96,5000|6202,9700|0,0000|0,0000|0,0000|853,7000|1454,6600|0,0000|0,0000|2308,3600|6299,4700
2025|1|G|CAÑAR|LA TRONCAL|5487632,1400|5810987,5700|0,0000|354340,8500|0,0000|5085756,7600|6357803,6700|158028,1800|23070,4600|11932533,9100|11652960,5600
2025|1|S|PICHINCHA|PEDRO MONCAYO|100167,0100|56076,7100|0,0000|0,0000|117206,9200|84830,7400|90225,4300|0,0000|6836,0000|182124,8400|273450,6400
2025|1|N|AZUAY|PAUTE|103469,7800|11186,7700|19866,8800|0,0000|0,0000|69054,0600|54489,9600|0,0000|110,0000|124710,1600|134523,4300
2025|1|G|AZUAY|SIGSIG|396795,4300|286435,9900|0,0000|38143,1300|0,0000|510084,0400|196203,0900|626714,3500|9056,6000|1374399,2000|721374,5500
2025|1|H|LOS RIOS|URDANETA|1296,6900|108378,9600|0,0000|0,0000|0,0000|22637,7200|34217,8800|0,0000|318,0000|57173,6000|109675,6500
2025|1|N|GALAPAGOS|ISABELA|255142,7700|424084,0300|7114,9100|0,0000|0,0000|226859,8100|135953,9800|0,0000|18612,1800|382365,0200|686341,7100
2025|1|H|CHIMBORAZO|PENIPE|12951,7200|24577,1600|0,0000|0,0000|0,0000|13781,2900|13103,0400|0,0000|1499,5000|28383,8300|37528,8800
2025|1|L|COTOPAXI|LATACUNGA|641361,6100|123713,2300|0,0000|11094,8600|0,0000|331367,9700|50914,0700|0,0000|3517,2200|391540,0600|776169,7000
2025|1|C|ESMERALDAS|ESMERALDAS|1775879,2100|1460068,6700|0,0000|560,1600|2376925,7000|1227744,9500|2859499,0800|39666,0700|59559,2000|4208020,1300|5613433,7400
2025|1|G|COTOPAXI|SAQUISILI|876775,8200|1944442,8600|0,0000|171982,8200|306041,4100|1032536,0100|1034039,8700|732432,4100|45821,1000|2942513,3400|3299242,9100
2025|1|Q|CARCHI|MONTUFAR|2193,6200|23761,7200|0,0000|0,0000|0,0000|3415,7900|18241,5000|0,0000|0,0000|21657,2900|25955,3400
2025|1|H|BOLIVAR|GUARANDA|76557,3200|1140940,6600|0,0000|0,0100|0,0000|413139,6000|730544,9500|53,3000|5385,3700|1152952,7800|1217497,9900
2025|1|I|ORELLANA|LA JOYA DE LOS SACHAS|747486,8000|79337,4600|0,0000|0,0000|0,0000|431970,6800|439950,9800|1591,6500|2427,3400|876300,4900|826824,2600
2025|1|A|EL ORO|CHILLA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|K|GUAYAS|SAMBORONDON|1210095,7200|2502063,1600|0,0000|0,0000|111529,4800|3871629,5400|1138961,4800|346,1800|13448,2600|5037154,5700|3823688,3600
2025|1|M|SUCUMBIOS|GONZALO PIZARRO|13541,3600|1624,0100|0,0000|300,0000|0,0000|41772,6000|6872,0500|0,0000|12800,0000|71169,8200|15465,3700
2025|1|A|LOS RIOS|VALENCIA|134334,7600|14297777,4200|0,0000|599,0600|1720628,2900|1109180,5400|7521063,6600|181753,9700|177206,5700|8995321,2000|16153339,5300
2025|1|O|PICHINCHA|RUMIÑAHUI|71657,5300|594324,0300|0,0000|0,0000|0,0000|497148,8800|78752,9500|0,0000|15863,5900|591765,4200|665981,5600
2025|1|P|TUNGURAHUA|TISALEO|455,2200|268,0100|0,0000|0,0000|0,0000|4272,9900|159,1300|0,0000|0,0000|4432,1200|723,2300
2025|1|C|EL ORO|EL GUABO|519691,6700|71978,0100|0,0000|3244,8100|1213652,2000|662990,2200|472745,8400|171518,4700|19528,9300|1350725,6700|1808566,6900
2025|1|R|PASTAZA|PASTAZA|26488,0100|12313,7600|0,0000|0,0000|0,0000|14993,1100|21107,7300|1084,5000|34,0000|37219,3400|38801,7700
2025|1|I|SUCUMBIOS|PUTUMAYO|142987,8600|6673,0000|0,0000|0,0000|0,0000|102887,4900|55418,0200|0,0000|6253,0000|165873,7600|149660,8600
2025|1|N|IMBABURA|ANTONIO ANTE|51863,7600|7586,7500|0,0000|0,0000|0,0000|29554,6300|9257,8500|0,0000|1052,2200|39864,7000|59450,5100
2025|1|I|IMBABURA|SAN MIGUEL DE URCUQUI|92766,3900|27100,0800|17491,1500|0,0000|0,0000|39469,5900|16917,8000|0,0000|56,7500|56561,2900|137357,6200
2025|1|H|SUCUMBIOS|CASCALES|10905,6000|19825,7100|0,0000|0,0000|0,0000|54865,0600|4123,6800|0,0000|241,0000|59572,5100|30731,3100
2025|1|C|EL ORO|HUAQUILLAS|435532,9500|244965,7000|0,0000|2436,3000|0,0000|495993,3800|352843,3600|16287,6300|50239,9600|917754,5400|682934,9500
2025|1|H|ND|ND|10,0000|4585,4000|0,0000|0,0000|0,0000|4125,4800|1653,5000|0,0000|0,0000|5778,9800|4595,4000
2025|1|S|MORONA SANTIAGO|PALORA|10418,3100|18139,3500|0,0000|0,0000|0,0000|13709,8600|1707,0300|0,0000|0,0000|15416,8900|28557,6600
2025|1|P|ZAMORA CHINCHIPE|EL PANGUI|4771,4900|4925,4300|0,0000|0,0000|0,0000|2304,3500|258,9200|0,0000|0,0000|2563,2700|9696,9200
2025|1|A|AZUAY|SIGSIG|495,8800|98825,7900|0,0000|0,0000|0,0000|18839,8100|25258,7100|0,0000|3334,2100|47432,7300|99321,6700
2025|1|S|LOS RIOS|PALENQUE|6363,2200|8840,1200|0,0000|0,0000|0,0000|10798,4300|8613,5500|0,0000|0,0000|19411,9800|15203,3400
2025|1|Q|PASTAZA|ARAJUNO|0,0000|1110,0000|0,0000|0,0000|0,0000|47,3600|21,3000|0,0000|0,0000|68,6600|1110,0000
2025|1|J|MANABI|EL CARMEN|148966,9500|318,7900|0,0000|0,0000|0,0000|72341,6000|2621,4700|0,0000|1168,8300|76480,4500|149285,7400
2025|1|A|IMBABURA|PIMAMPIRO|14115,9000|264053,0900|0,0000|0,0000|7584,0000|26333,8600|59595,1200|0,0000|19418,8300|105347,8100|285752,9900
2025|1|L|MORONA SANTIAGO|PALORA|5803,5300|10130,9200|0,0000|0,0000|0,0000|10177,3600|529,5000|0,0000|0,0000|10753,6000|15934,4500
2025|1|R|GUAYAS|SAN JACINTO DE YAGUACHI|2647,3000|128,3200|0,0000|0,0000|0,0000|4215,0200|269,4000|0,0000|0,0000|4484,4200|2775,6200
2025|1|R|IMBABURA|ANTONIO ANTE|39927,6500|23556,5000|398,8200|0,0000|0,0000|31693,8900|22345,2100|0,0000|2230,0000|56269,1000|63882,9700
2025|1|M|COTOPAXI|SAQUISILI|59881,9500|22265,8100|0,0000|0,0000|0,0000|62562,4700|20533,0200|0,0000|698,4100|93326,7200|82147,7600
2025|1|I|PASTAZA|PASTAZA|302319,2300|154770,8700|40914,1400|0,0000|0,0000|249619,5600|78677,2600|0,0000|14927,9400|346551,9700|498004,2400
2025|1|P|TUNGURAHUA|SANTIAGO DE PILLARO|7197,4400|34973,5600|0,0000|0,0000|0,0000|7847,6400|18132,9700|0,0000|85,0000|26298,4600|42171,0000
2025|1|S|MORONA SANTIAGO|GUALAQUIZA|73839,7200|15380,7500|0,0000|0,0000|8838,0800|59160,7900|13407,8500|0,0000|6291,8500|78889,7300|98058,5500
2025|1|I|IMBABURA|PIMAMPIRO|1449,9700|250,0000|0,0000|0,0000|0,0000|1628,0900|46,1200|0,0000|0,0000|1674,2100|1699,9700
2025|1|A|GUAYAS|PLAYAS|301546,5700|2082559,0800|0,0000|0,0000|0,0000|1131079,6500|1863132,0000|1000,0000|2178,6000|2999010,3500|2384105,6500
2025|1|R|GUAYAS|NARANJITO|100,0000|0,0000|0,0000|0,0000|0,0000|2010,0000|0,0000|0,0000|0,0000|2010,0000|100,0000
2025|1|H|CARCHI|TULCAN|856470,3400|6059338,4900|0,0000|65713,8700|0,0000|1462661,8900|4135510,7300|530,7400|48983,8200|5717903,7000|6981522,7000
2025|1|C|CHIMBORAZO|CHUNCHI|16075,5000|8725,0600|0,0000|0,0000|0,0000|34308,5500|4588,0700|0,0000|0,0000|40306,1400|24800,5600
2025|1|Q|LOJA|LOJA|1015702,6500|5406848,8100|0,0000|0,0000|0,0000|1398783,9900|1633624,8900|0,0000|69192,4000|3129914,0200|6422551,4600
2025|1|O|BOLIVAR|SAN MIGUEL|1020,6200|12618,0000|0,0000|0,0000|0,0000|211223,0400|18662,2000|0,0000|6350,0000|237951,2400|13638,6200
2025|1|J|MORONA SANTIAGO|SAN JUAN BOSCO|5880,9500|1800,0000|0,0000|0,0000|0,0000|28984,2300|1055,2600|0,0000|0,0000|30039,4900|7680,9500
2025|1|L|MANABI|PORTOVIEJO|814426,5700|279527,3800|1000,0000|0,0000|24807,1200|595302,3600|240384,8100|0,0000|11861,1500|878020,5900|1119761,0700
2025|1|L|MANABI|JARAMIJO|22494,4800|14768,0000|0,0000|0,0000|0,0000|147198,8600|37355,8400|0,0000|8464,4800|193019,1800|37262,4800
2025|1|N|GUAYAS|SANTA LUCIA|25961,8000|64566,5700|0,0000|0,0000|0,0000|86819,9700|43359,6600|0,0000|0,0000|130179,6300|90528,3700
2025|1|H|LOS RIOS|PALENQUE|0,0000|1206,2400|0,0000|0,0000|0,0000|3078,6300|610,6900|0,0000|0,0000|3689,3200|1206,2400
2025|1|S|AZUAY|OÑA|1290,0000|13345,0000|0,0000|0,0000|0,0000|1536,7000|184,6700|0,0000|0,0000|1772,0700|14635,0000
2025|1|H|CARCHI|BOLIVAR|3002,1800|12895,9000|0,0000|17927,3600|0,0000|4648,5100|2530,0600|0,0000|0,0000|7579,7900|33825,4400
2025|1|H|GUAYAS|NARANJITO|353953,4100|377866,1000|0,0000|0,0000|0,0000|365562,3400|687117,1700|0,0000|7477,4000|1060342,6300|731819,5100
2025|1|L|MANABI|SAN VICENTE|24862,6200|6511,6000|0,0000|0,0000|0,0000|14807,2100|569,0600|0,0000|195,0000|15571,2700|31374,2200
2025|1|P|ORELLANA|LORETO|5707,5900|0,0000|0,0000|0,0000|0,0000|4438,7200|125,4100|0,0000|0,0000|4564,1300|5707,5900
2025|1|C|CARCHI|BOLIVAR|9993,8300|5007,1000|0,0000|0,0000|0,0000|7567,3500|2638,2300|0,0000|0,0000|17044,9700|15000,9300
2025|1|M|ND|ND|30035,7300|38908,0800|0,0000|84,0300|0,0000|17268,0800|20504,1800|0,0000|8600,0000|46372,2600|69027,8400
2025|1|R|EL ORO|MACHALA|839227,6500|23046,2500|0,0000|0,0000|0,0000|626534,2200|191181,1100|0,0000|29574,1300|848327,7200|862273,9000
2025|1|I|GUAYAS|ISIDRO AYORA|5604,1500|0,0000|0,0000|0,0000|0,0000|1531,6400|1010,6200|0,0000|0,0000|2542,2600|5604,1500
2025|1|A|LOS RIOS|BABA|63903,2400|7849885,9700|0,0000|0,0000|0,0000|950946,3700|3504909,7700|0,0000|109513,4700|4574989,9000|7913789,2100
2025|1|L|GUAYAS|SAN JACINTO DE YAGUACHI|22076,0300|11716,7300|0,0000|0,0000|0,0000|7591,9600|4641,9900|0,0000|421,4600|13011,3900|33792,7600
2025|1|R|EL ORO|ZARUMA|61,0000|50,0000|0,0000|0,0000|0,0000|262,2600|131,6200|0,0000|0,0000|393,8800|111,0000
2025|1|I|ESMERALDAS|ATACAMES|357043,7700|377668,0900|164362,6100|0,0000|6628,5000|304903,5800|259602,3000|617,0000|15190,7700|584660,8200|905702,9700
2025|1|F|CHIMBORAZO|GUANO|30686,7400|43320,0100|0,0000|0,0100|0,0000|85810,6300|12770,5900|525,9400|11678,9200|114660,4800|74006,7600
2025|1|M|CARCHI|SAN PEDRO DE HUACA|4806,2800|12361,9400|0,0000|5,0000|0,0000|10765,0800|6988,1400|0,0000|775,0000|20795,8800|17173,2200
2025|1|L|CHIMBORAZO|RIOBAMBA|1173623,2900|386864,4800|3534,2200|14470,5900|0,0000|600716,6400|138826,7600|959,9200|20004,4300|828255,4500|1578492,5800
2025|1|I|ZAMORA CHINCHIPE|YANTZAZA|162299,3900|36237,6000|0,0000|3150,9000|0,0000|120205,5400|48792,8000|86,5300|3488,1000|179670,7000|201687,8900
2025|1|I|MORONA SANTIAGO|PABLO SEXTO|0,0100|0,0000|0,0000|0,0000|0,0000|1979,7000|1142,7700|0,0000|0,0000|3122,4700|0,0100
2025|1|I|MORONA SANTIAGO|LIMON - INDANZA|20172,0900|850,2900|0,0000|0,0000|0,0000|17834,5200|5922,5800|0,0000|0,0000|23757,1000|21022,3800
2025|1|J|MANABI|PICHINCHA|10635,2100|5610,0000|0,0000|0,0000|0,0000|19112,3600|439,5500|0,0000|0,0000|19551,9100|16245,2100
2025|1|P|ESMERALDAS|ATACAMES|35176,6200|28949,9400|0,0000|0,0000|0,0000|22857,4600|2687,3800|0,0000|3,1900|25548,0300|64126,5600
2025|1|D|COTOPAXI|LATACUNGA|9648,8000|3385849,2800|0,0000|0,0000|0,0000|165540,1600|3607181,5500|0,0000|0,0000|3772721,7100|3395498,0800
2025|1|M|LOJA|PALTAS|68363,3000|10578,3800|0,0000|0,0000|0,0000|34173,3400|7577,2000|0,0000|2090,2000|46808,1700|78941,6800
2025|1|E|IMBABURA|COTACACHI|0,0000|2418,3700|0,0000|0,0000|0,0000|630,7400|86,5500|0,0000|250,0000|1352,8900|2418,3700
2025|1|R|IMBABURA|PIMAMPIRO|4,4000|10491,8700|0,0000|0,0000|0,0000|100,8600|0,1500|0,0000|50,0000|151,0100|10496,2700
2025|1|P|GUAYAS|SIMON BOLIVAR|1442,6300|0,0000|0,0000|0,0000|0,0000|2065,8600|311,8100|0,0000|0,0000|2390,9500|1442,6300
2025|1|J|EL ORO|SANTA ROSA|44612,7100|0,0000|0,0000|0,0000|0,0000|39042,4600|2540,0300|0,0000|0,0000|41582,4900|44612,7100
2025|1|S|ESMERALDAS|MUISNE|6450,6300|8977,2200|0,0000|0,0000|0,0000|3285,1700|3208,4700|0,0000|0,0000|6493,6400|15427,8500
2025|1|P|ZAMORA CHINCHIPE|ZAMORA|1000,9900|1255,0000|0,0000|0,0000|0,0000|6513,9700|502,4700|0,0000|805,0000|7828,2500|2255,9900
2025|1|F|ORELLANA|LA JOYA DE LOS SACHAS|386166,5400|14136,0200|0,0000|2453,3700|0,0000|354212,6200|38902,9100|176291,9000|1388,2000|610073,8900|402755,9300
2025|1|F|SUCUMBIOS|GONZALO PIZARRO|3295,2300|210,0000|0,0000|0,0000|0,0000|37514,8300|8069,7200|7,7700|330,0000|47007,3300|3505,2300
2025|1|S|LOS RIOS|QUINSALOMA|11422,5400|10140,1200|0,0000|0,0000|0,0000|9229,8600|5645,1300|0,0000|0,0000|14874,9900|21562,6600
2025|1|K|COTOPAXI|SIGCHOS|316,1200|122241,7300|0,0000|0,0000|0,0000|19228,6300|14473,3200|0,0000|1317,3500|35019,3000|122557,8500
2025|1|B|AZUAY|SANTA ISABEL|1007,4700|26903,8300|0,0000|20055,8700|0,0000|55448,7100|30014,6900|0,0000|641,9400|86228,2300|47967,1700
2025|1|F|MANABI|JUNIN|120428,8500|0,0000|0,0000|0,0000|0,0000|36618,4000|17324,2300|0,0000|253,0300|55076,5400|120428,8500
2025|1|F|ORELLANA|AGUARICO|1466,9100|0,0000|0,0000|0,0000|0,0000|34125,3800|9360,8500|0,0000|0,0000|79201,1000|1466,9100
2025|1|N|ESMERALDAS|SAN LORENZO|805,0800|6059,6000|0,0000|0,0000|0,0000|3263,6200|1457,7500|0,0000|4200,0000|8921,3700|6864,6800
2025|1|D|IMBABURA|ANTONIO ANTE|6364,6100|41168,9200|0,0000|0,0000|0,0000|24901,3000|0,0000|15290,0500|0,0000|40191,3500|47533,5300
2025|1|Q|CAÑAR|BIBLIAN|3181,2300|25409,5200|0,0000|0,0000|0,0000|5352,4400|5859,0200|3884,3500|223,8000|15319,6100|28590,7500
2025|1|I|GUAYAS|BALAO|29158,1300|369,1700|0,0000|0,0000|0,0000|12467,6600|9826,6900|0,0000|357,9100|22652,2600|29527,3000
2025|1|H|MANABI|SANTA ANA|61126,3300|59748,9000|0,0000|0,0000|0,0000|75498,6500|48330,2600|5421,3500|0,0000|129250,2600|120875,2300
2025|1|L|EL ORO|PIÑAS|57019,9700|26684,2200|0,0000|0,0000|0,0000|39776,4300|7931,2500|0,0000|0,0000|52973,3500|83704,1900
2025|1|N|PICHINCHA|PEDRO MONCAYO|46791,1500|15215,1500|11778,7800|0,0000|0,0000|42280,0400|16227,2600|0,0000|421,5100|59159,1400|73785,0800
2025|1|J|GALAPAGOS|SANTA CRUZ|126252,8700|107,3200|0,0000|0,0000|0,0000|87689,3800|14238,6800|0,0000|104,2900|102090,6300|126360,1900
2025|1|Q|ZAMORA CHINCHIPE|PALANDA|1563,2300|12141,2300|0,0000|0,0000|0,0000|1062,0100|15082,3000|0,0000|0,0000|16144,3100|13704,4600
2025|1|R|COTOPAXI|PANGUA|2509,2500|5089,1000|0,0000|0,0000|0,0000|2747,5100|447,6500|0,0000|0,0000|3195,1600|7598,3500
2025|1|S|LOS RIOS|BUENA FE|66434,9500|874493,0900|0,0000|0,0100|0,0000|64577,0500|47851,7000|160340,4700|2019,0000|275627,4600|940928,0500
2025|1|J|ESMERALDAS|SAN LORENZO|17533,6100|7,8700|0,0000|0,0000|0,0000|16224,3800|601,2000|0,0000|0,0000|16825,5800|17541,4800
2025|1|Q|SUCUMBIOS|PUTUMAYO|0,0000|6918,4000|0,0000|0,0000|0,0000|3956,7400|9383,8800|0,0000|0,0000|13340,6200|6918,4000
2025|1|O|GUAYAS|SALITRE|493,5900|0,0000|0,0000|0,0000|0,0000|67172,3500|22284,9600|0,0000|5211,5000|94668,8100|493,5900
2025|1|F|COTOPAXI|PUJILI|35467,0900|14661,0100|0,0000|1000,0000|0,0000|112553,7400|31307,4100|0,0000|539,1000|152415,9200|51128,1000
2025|1|O|AZUAY|SEVILLA DE ORO|0,0000|4457,2500|0,0000|0,0000|0,0000|10522,7800|1620,8700|0,0000|0,0000|12143,6500|4457,2500
2025|1|T|GALAPAGOS|SAN CRISTOBAL|106,1000|150,0000|0,0000|0,0000|0,0000|355,6000|0,0000|0,0000|0,0000|355,6000|256,1000
2025|1|M|AZUAY|CHORDELEG|111772,0400|1546,3100|0,0000|0,0000|0,0000|61716,3200|7561,8800|0,0000|0,0000|71017,7300|113318,3500
2025|1|J|SUCUMBIOS|CASCALES|449,5200|11112,0000|0,0000|0,0000|0,0000|3125,0700|6107,3300|0,0000|0,0000|9232,4000|11561,5200
2025|1|J|TUNGURAHUA|PATATE|15081,7600|0,0000|0,0000|0,0000|0,0000|43804,9700|81,1800|0,0000|0,0000|43886,1500|15081,7600
2025|1|M|CAÑAR|CAÑAR|630099,1000|62768,0600|0,0000|4447,4600|543,5300|353792,4600|57791,5500|0,0000|1785,5100|501209,1300|697858,1500
2025|1|Q|NAPO|EL CHACO|0,0000|1412,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|1412,0000
2025|1|K|EL ORO|BALSAS|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|D|ESMERALDAS|MUISNE|2887,0600|0,0000|0,0000|0,0000|0,0000|2714,5500|0,0000|0,0000|0,0000|2714,5500|2887,0600
2025|1|Q|GUAYAS|EL TRIUNFO|75921,6600|32165,8100|0,0000|0,0000|0,0000|70504,8500|14435,8900|0,0000|600,0000|85540,7400|108087,4700
2025|1|P|TUNGURAHUA|MOCHA|814,7800|0,0000|0,0000|0,0000|0,0000|622,0000|0,0000|0,0000|0,0000|622,0000|814,7800
2025|1|J|MANABI|ROCAFUERTE|0,0000|3300,0000|0,0000|0,0000|0,0000|824,6000|39,1500|0,0000|0,0000|863,7500|3300,0000
2025|1|L|ORELLANA|ORELLANA|458319,6500|200944,3500|0,0000|0,0000|0,0000|625663,0500|107248,2600|3285,8700|11692,1500|760000,8800|659264,0000
2025|1|Q|SUCUMBIOS|SHUSHUFINDI|25,8700|80222,3900|1,0000|0,0000|0,0000|156247,2700|53961,2100|0,0000|264,6600|211133,3900|80249,2600
2025|1|N|GUAYAS|NOBOL|9464,1800|1720,0000|0,0000|0,0000|0,0000|2139,0100|122,2000|0,0000|0,0000|2261,2100|11184,1800
2025|1|S|GUAYAS|LOMAS DE SARGENTILLO|908,1400|6324,0000|0,0000|0,0000|0,0000|4677,6600|1476,2400|0,0000|0,0000|6153,9000|7232,1400
2025|1|F|EL ORO|PIÑAS|162557,5500|12305,9800|0,0000|456,8600|0,0000|186772,7300|22611,1100|0,0000|2210,0000|254355,9900|175320,3900
2025|1|H|MANABI|OLMEDO|40892,2000|62919,0000|0,0000|0,0000|0,0000|15909,9200|11592,7500|0,0000|0,0000|27502,6700|103811,2000
2025|1|L|CHIMBORAZO|GUAMOTE|9827,1400|692,4900|0,0000|0,0000|0,0000|2298,2200|772,2000|0,0000|0,0000|3985,1800|10519,6300
2025|1|R|GUAYAS|PEDRO CARBO|2170,4100|1195,0000|0,0000|0,0000|0,0000|2076,0200|434,4700|0,0000|0,0000|2510,4900|3365,4100
2025|1|H|EL ORO|CHILLA|900,0000|80,0000|0,0000|0,0000|0,0000|800,0000|0,0000|0,0000|0,0000|800,0000|980,0000
2025|1|Q|BOLIVAR|ECHEANDIA|2012,3100|598,7200|0,0000|0,0000|0,0000|6683,7800|388,8700|0,0000|0,0000|7072,6500|2611,0300
2025|1|M|MORONA SANTIAGO|PABLO SEXTO|42903,8900|6000,0000|0,0000|0,0000|0,0000|15347,4500|196,0900|0,0000|0,0000|15558,7800|48903,8900
2025|1|Q|LOS RIOS|VALENCIA|1596,2700|143905,2100|0,0000|0,0000|0,0000|4323,4600|133580,3900|0,0000|0,0000|137903,8500|145501,4800
2025|1|N|CHIMBORAZO|GUANO|8808,9300|0,0000|0,0000|0,0000|0,0000|7268,9100|496,4500|976,4000|0,0000|9007,7100|8808,9300
2025|1|P|LOS RIOS|QUINSALOMA|527,7800|0,0000|0,0000|0,0000|0,0000|20,2000|0,0000|0,0000|0,0000|20,2000|527,7800
2025|1|R|EL ORO|LAS LAJAS|0,0100|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0100
2025|1|P|LOS RIOS|URDANETA|0,0100|19148,6900|0,0000|0,0000|0,0000|2001,0600|6104,6300|0,0000|0,0000|8105,6900|19148,7000
2025|1|O|MANABI|MONTECRISTI|262,4300|6840,0000|0,0000|0,0000|0,0000|95526,2900|33277,7400|0,0000|72,0000|128876,0300|7102,4300
2025|1|N|ZAMORA CHINCHIPE|CHINCHIPE|23515,4200|19995,5700|0,0000|0,0000|0,0000|11734,6600|2522,8400|2345,7800|0,0000|16603,2800|43510,9900
2025|1|J|CHIMBORAZO|CHAMBO|4166,2200|0,0000|0,0000|0,0000|0,0000|3860,8800|0,0000|0,0000|0,0000|3860,8800|4166,2200
2025|1|V|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|0,0000|15,0000|0,0000|0,0000|0,0000|10,0000|0,0000|0,0000|0,0000|10,0000|15,0000
2025|1|N|LOJA|OLMEDO|257,1900|0,0000|0,0000|0,0000|0,0000|222,4000|0,0000|0,0000|0,0000|222,4000|257,1900
2025|1|H|SUCUMBIOS|GONZALO PIZARRO|939,4600|214837,0800|0,0000|0,0000|0,0000|50377,3500|140905,3100|0,0000|2049,0000|193331,6600|215776,5400
2025|1|B|PASTAZA|ARAJUNO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|P|GUAYAS|BALAO|800,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|800,0000
2025|1|B|AZUAY|SEVILLA DE ORO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|H|LOS RIOS|MOCACHE|2108,3200|86622,3700|0,0000|0,0000|0,0000|11030,5100|18250,9200|0,0000|30256,9800|59538,4100|88730,6900
